23, 3, 0, 191, 191, 191
24, 3, 0, 191, 191, 191
25, 3, 0, 191, 191, 191
19, 4, 0, 191, 191, 191
20, 4, 0, 191, 191, 191
21, 4, 0, 191, 191, 191
22, 4, 0, 191, 191, 191
23, 4, 0, 191, 191, 191
24, 4, 0, 191, 191, 191
25, 4, 0, 191, 191, 191
26, 4, 0, 191, 191, 191
27, 4, 0, 191, 191, 191
28, 4, 0, 191, 191, 191
18, 5, 0, 191, 191, 191
19, 5, 0, 191, 191, 191
20, 5, 0, 191, 191, 191
21, 5, 0, 191, 191, 191
22, 5, 0, 191, 191, 191
23, 5, 0, 191, 191, 191
24, 5, 0, 191, 191, 191
25, 5, 0, 191, 191, 191
26, 5, 0, 191, 191, 191
27, 5, 0, 191, 191, 191
28, 5, 0, 191, 191, 191
29, 5, 0, 191, 191, 191
17, 6, 0, 191, 191, 191
18, 6, 0, 191, 191, 191
19, 6, 0, 191, 191, 191
20, 6, 0, 191, 191, 191
21, 6, 0, 191, 191, 191
22, 6, 0, 191, 191, 191
23, 6, 0, 191, 191, 191
24, 6, 0, 191, 191, 191
25, 6, 0, 191, 191, 191
26, 6, 0, 191, 191, 191
27, 6, 0, 191, 191, 191
28, 6, 0, 191, 191, 191
29, 6, 0, 191, 191, 191
30, 6, 0, 191, 191, 191
17, 7, 0, 191, 191, 191
18, 7, 0, 191, 191, 191
19, 7, 0, 191, 191, 191
20, 7, 0, 191, 191, 191
21, 7, 0, 191, 191, 191
22, 7, 0, 191, 191, 191
23, 7, 0, 191, 191, 191
24, 7, 0, 191, 191, 191
25, 7, 0, 191, 191, 191
26, 7, 0, 191, 191, 191
27, 7, 0, 191, 191, 191
28, 7, 0, 191, 191, 191
29, 7, 0, 191, 191, 191
30, 7, 0, 191, 191, 191
18, 8, 0, 191, 191, 191
19, 8, 0, 191, 191, 191
20, 8, 0, 191, 191, 191
21, 8, 0, 191, 191, 191
22, 8, 0, 191, 191, 191
23, 8, 0, 191, 191, 191
24, 8, 0, 191, 191, 191
25, 8, 0, 191, 191, 191
26, 8, 0, 191, 191, 191
27, 8, 0, 191, 191, 191
28, 8, 0, 191, 191, 191
29, 8, 0, 191, 191, 191
19, 9, 0, 191, 191, 191
20, 9, 0, 191, 191, 191
21, 9, 0, 191, 191, 191
22, 9, 0, 191, 191, 191
23, 9, 0, 191, 191, 191
24, 9, 0, 191, 191, 191
25, 9, 0, 191, 191, 191
26, 9, 0, 191, 191, 191
27, 9, 0, 191, 191, 191
28, 9, 0, 191, 191, 191
22, 10, 0, 191, 191, 191
23, 10, 0, 191, 191, 191
24, 10, 0, 191, 191, 191
19, 2, 1, 191, 191, 191
20, 2, 1, 191, 191, 191
21, 2, 1, 191, 191, 191
22, 2, 1, 191, 191, 191
23, 2, 1, 191, 191, 191
24, 2, 1, 191, 191, 191
25, 2, 1, 191, 191, 191
26, 2, 1, 191, 191, 191
27, 2, 1, 191, 191, 191
17, 3, 1, 191, 191, 191
18, 3, 1, 191, 191, 191
19, 3, 1, 191, 191, 191
20, 3, 1, 191, 191, 191
21, 3, 1, 191, 191, 191
22, 3, 1, 191, 191, 191
25, 10, 47, 191, 191, 191
24, 10, 47, 191, 191, 191
23, 10, 47, 191, 191, 191
26, 3, 1, 191, 191, 191
27, 3, 1, 191, 191, 191
28, 3, 1, 191, 191, 191
29, 3, 1, 191, 191, 191
15, 4, 1, 191, 191, 191
16, 4, 1, 191, 191, 191
17, 4, 1, 191, 191, 191
18, 4, 1, 191, 191, 191
28, 9, 47, 191, 191, 191
27, 9, 47, 191, 191, 191
26, 9, 47, 191, 191, 191
25, 9, 47, 191, 191, 191
29, 4, 1, 191, 191, 191
30, 4, 1, 191, 191, 191
31, 4, 1, 191, 191, 191
32, 4, 1, 191, 191, 191
15, 5, 1, 191, 191, 191
16, 5, 1, 191, 191, 191
17, 5, 1, 191, 191, 191
24, 9, 47, 191, 191, 191
23, 9, 47, 191, 191, 191
30, 5, 1, 191, 191, 191
31, 5, 1, 191, 191, 191
32, 5, 1, 191, 191, 191
14, 6, 1, 191, 191, 191
15, 6, 1, 191, 191, 191
16, 6, 1, 191, 191, 191
22, 9, 47, 191, 191, 191
21, 9, 47, 191, 191, 191
31, 6, 1, 191, 191, 191
32, 6, 1, 191, 191, 191
33, 6, 1, 191, 191, 191
14, 7, 1, 191, 191, 191
15, 7, 1, 191, 191, 191
16, 7, 1, 191, 191, 191
20, 9, 47, 191, 191, 191
19, 9, 47, 191, 191, 191
31, 7, 1, 191, 191, 191
32, 7, 1, 191, 191, 191
33, 7, 1, 191, 191, 191
15, 8, 1, 191, 191, 191
16, 8, 1, 191, 191, 191
17, 8, 1, 191, 191, 191
29, 8, 47, 191, 191, 191
28, 8, 47, 191, 191, 191
30, 8, 1, 191, 191, 191
31, 8, 1, 191, 191, 191
32, 8, 1, 191, 191, 191
15, 9, 1, 191, 191, 191
16, 9, 1, 191, 191, 191
17, 9, 1, 191, 191, 191
18, 9, 1, 191, 191, 191
27, 8, 47, 191, 191, 191
26, 8, 47, 191, 191, 191
25, 8, 47, 191, 191, 191
24, 8, 47, 191, 191, 191
29, 9, 1, 191, 191, 191
30, 9, 1, 191, 191, 191
31, 9, 1, 191, 191, 191
32, 9, 1, 191, 191, 191
18, 10, 1, 191, 191, 191
19, 10, 1, 191, 191, 191
20, 10, 1, 191, 191, 191
21, 10, 1, 191, 191, 191
23, 8, 47, 191, 191, 191
22, 8, 47, 191, 191, 191
21, 8, 47, 191, 191, 191
25, 10, 1, 191, 191, 191
26, 10, 1, 191, 191, 191
27, 10, 1, 191, 191, 191
28, 10, 1, 191, 191, 191
29, 10, 1, 191, 191, 191
30, 10, 1, 191, 191, 191
20, 11, 1, 191, 191, 191
21, 11, 1, 191, 191, 191
22, 11, 1, 191, 191, 191
23, 11, 1, 191, 191, 191
24, 11, 1, 191, 191, 191
25, 11, 1, 191, 191, 191
26, 11, 1, 191, 191, 191
27, 11, 1, 191, 191, 191
28, 11, 1, 191, 191, 191
19, 1, 2, 191, 191, 191
20, 1, 2, 191, 191, 191
21, 1, 2, 191, 191, 191
22, 1, 2, 191, 191, 191
23, 1, 2, 191, 191, 191
24, 1, 2, 191, 191, 191
25, 1, 2, 191, 191, 191
26, 1, 2, 191, 191, 191
27, 1, 2, 191, 191, 191
28, 1, 2, 191, 191, 191
16, 2, 2, 191, 191, 191
17, 2, 2, 191, 191, 191
18, 2, 2, 191, 191, 191
20, 8, 47, 191, 191, 191
19, 8, 47, 191, 191, 191
18, 8, 47, 191, 191, 191
30, 7, 47, 191, 191, 191
29, 7, 47, 191, 191, 191
28, 7, 47, 191, 191, 191
27, 7, 47, 191, 191, 191
26, 7, 47, 191, 191, 191
25, 7, 47, 191, 191, 191
28, 2, 2, 191, 191, 191
29, 2, 2, 191, 191, 191
30, 2, 2, 191, 191, 191
31, 2, 2, 191, 191, 191
15, 3, 2, 191, 191, 191
16, 3, 2, 191, 191, 191
24, 7, 47, 191, 191, 191
23, 7, 47, 191, 191, 191
22, 7, 47, 191, 191, 191
30, 3, 2, 191, 191, 191
31, 3, 2, 191, 191, 191
