19, 9, 1, 191, 191, 191
20, 9, 1, 191, 191, 191
21, 9, 1, 191, 191, 191
22, 9, 1, 191, 191, 191
36, 11, 1, 191, 191, 191
28, 12, 1, 191, 191, 191
28, 13, 1, 191, 191, 191
28, 7, 2, 191, 191, 191
29, 7, 2, 191, 191, 191
27, 8, 2, 191, 191, 191
28, 8, 2, 191, 191, 191
29, 8, 2, 191, 191, 191
30, 8, 2, 191, 191, 191
31, 8, 2, 191, 191, 191
32, 8, 2, 191, 191, 191
33, 8, 2, 191, 191, 191
34, 8, 2, 191, 191, 191
35, 8, 2, 191, 191, 191
36, 8, 2, 191, 191, 191
23, 9, 2, 191, 191, 191
24, 9, 2, 191, 191, 191
25, 9, 2, 191, 191, 191
26, 9, 2, 191, 191, 191
27, 9, 2, 191, 191, 191
28, 9, 2, 191, 191, 191
29, 9, 2, 191, 191, 191
30, 9, 2, 191, 191, 191
31, 9, 2, 191, 191, 191
32, 9, 2, 191, 191, 191
33, 9, 2, 191, 191, 191
34, 9, 2, 191, 191, 191
35, 9, 2, 191, 191, 191
36, 9, 2, 191, 191, 191
27, 10, 2, 191, 191, 191
28, 10, 2, 191, 191, 191
29, 10, 2, 191, 191, 191
30, 10, 2, 191, 191, 191
31, 10, 2, 191, 191, 191
32, 10, 2, 191, 191, 191
33, 10, 2, 191, 191, 191
34, 10, 2, 191, 191, 191
35, 10, 2, 191, 191, 191
36, 10, 2, 191, 191, 191
28, 11, 2, 191, 191, 191
29, 11, 2, 191, 191, 191
41, 9, 6, 191, 191, 191
40, 9, 6, 191, 191, 191
39, 9, 6, 191, 191, 191
28, 6, 2, 191, 191, 191
36, 7, 2, 191, 191, 191
37, 8, 3, 191, 191, 191
37, 9, 3, 191, 191, 191
38, 9, 5, 191, 191, 191
37, 10, 3, 191, 191, 191
36, 11, 2, 191, 191, 191
39, 9, 5, 191, 191, 191
28, 12, 2, 191, 191, 191
31, 8, 3, 191, 191, 191
32, 8, 3, 191, 191, 191
33, 8, 3, 191, 191, 191
34, 8, 3, 191, 191, 191
36, 8, 3, 191, 191, 191
29, 9, 3, 191, 191, 191
30, 9, 3, 191, 191, 191
37, 10, 4, 191, 191, 191
37, 9, 4, 191, 191, 191
35, 9, 3, 191, 191, 191
36, 9, 4, 191, 191, 191
35, 9, 4, 191, 191, 191
38, 9, 4, 191, 191, 191
31, 10, 3, 191, 191, 191
37, 8, 4, 191, 191, 191
34, 10, 3, 191, 191, 191
36, 10, 3, 191, 191, 191
32, 10, 3, 191, 191, 191
33, 10, 3, 191, 191, 191
31, 9, 3, 191, 191, 191
32, 9, 3, 191, 191, 191
33, 9, 3, 191, 191, 191
34, 9, 3, 191, 191, 191
36, 9, 3, 191, 191, 191
