9,0,0,253,146,146
6,0,1,253,146,146
7,0,1,253,146,146
8,0,1,253,146,146
9,0,1,253,146,146
10,0,1,253,146,146
11,0,1,253,146,146
12,0,1,253,146,146
4,0,2,253,146,146
5,0,2,253,146,146
6,0,2,253,146,146
7,0,2,253,146,146
8,0,2,253,146,146
9,0,2,253,146,146
10,0,2,253,146,146
11,0,2,253,146,146
12,0,2,253,146,146
13,0,2,253,146,146
14,0,2,253,146,146
3,0,3,253,146,146
4,0,3,253,146,146
5,0,3,253,146,146
6,0,3,253,146,146
7,0,3,253,146,146
8,0,3,253,146,146
9,0,3,253,146,146
10,0,3,253,146,146
11,0,3,253,146,146
12,0,3,253,146,146
13,0,3,253,146,146
14,0,3,253,146,146
15,0,3,253,146,146
2,0,4,253,146,146
3,0,4,253,146,146
4,0,4,253,146,146
5,0,4,253,146,146
6,0,4,253,146,146
7,0,4,253,146,146
8,0,4,253,146,146
9,0,4,253,146,146
10,0,4,253,146,146
11,0,4,253,146,146
12,0,4,253,146,146
13,0,4,253,146,146
14,0,4,253,146,146
15,0,4,253,146,146
16,0,4,253,146,146
2,0,5,253,146,146
3,0,5,253,146,146
4,0,5,253,146,146
5,0,5,253,146,146
6,0,5,253,146,146
12,0,5,253,146,146
13,0,5,253,146,146
14,0,5,253,146,146
15,0,5,253,146,146
16,0,5,253,146,146
1,0,6,253,146,146
2,0,6,253,146,146
3,0,6,253,146,146
4,0,6,253,146,146
5,0,6,253,146,146
13,0,6,253,146,146
14,0,6,253,146,146
15,0,6,253,146,146
16,0,6,253,146,146
17,0,6,253,146,146
1,0,7,253,146,146
2,0,7,253,146,146
3,0,7,253,146,146
4,0,7,253,146,146
14,0,7,253,146,146
15,0,7,253,146,146
16,0,7,253,146,146
17,0,7,253,146,146
1,0,8,253,146,146
2,0,8,253,146,146
3,0,8,253,146,146
4,0,8,253,146,146
14,0,8,253,146,146
15,0,8,253,146,146
16,0,8,253,146,146
17,0,8,253,146,146
0,0,9,253,146,146
1,0,9,253,146,146
2,0,9,253,146,146
3,0,9,253,146,146
4,0,9,253,146,146
14,0,9,253,146,146
15,0,9,253,146,146
16,0,9,253,146,146
17,0,9,253,146,146
18,0,9,253,146,146
1,0,10,253,146,146
2,0,10,253,146,146
3,0,10,253,146,146
4,0,10,253,146,146
14,0,10,253,146,146
15,0,10,253,146,146
16,0,10,253,146,146
17,0,10,253,146,146
1,0,11,253,146,146
2,0,11,253,146,146
3,0,11,253,146,146
4,0,11,253,146,146
14,0,11,253,146,146
15,0,11,253,146,146
16,0,11,253,146,146
17,0,11,253,146,146
1,0,12,253,146,146
2,0,12,253,146,146
3,0,12,253,146,146
4,0,12,253,146,146
5,0,12,253,146,146
13,0,12,253,146,146
14,0,12,253,146,146
15,0,12,253,146,146
16,0,12,253,146,146
17,0,12,253,146,146
2,0,13,253,146,146
