9,3,4,0,153,51
10,3,4,51,204,51
11,3,4,0,153,51
8,3,5,51,204,51
9,3,5,0,153,51
10,3,5,51,204,51
11,3,5,51,153,102
17,3,5,255,153,0
7,3,6,255,153,0
7,6,9,255,153,0
6,6,9,119,119,119
12,6,8,255,153,0
7,6,8,255,153,0
12,3,6,255,153,0
7,3,7,255,153,0
12,6,7,255,153,0
7,6,7,255,153,0
11,6,6,255,153,0
8,6,6,255,153,0
12,6,3,51,204,51
13,3,7,255,153,0
6,3,8,119,119,119
11,6,3,0,153,51
10,6,3,51,204,51
9,6,3,0,153,51
8,6,3,51,204,51
7,6,3,0,153,51
11,5,13,136,136,136
13,3,8,136,136,136
7,3,9,255,153,0
10,5,13,136,136,136
9,5,13,136,136,136
8,5,13,119,119,119
13,5,12,136,136,136
12,3,9,255,153,0
6,3,10,119,119,119
12,5,12,136,136,136
7,5,12,119,119,119
6,5,12,119,119,119
12,5,11,136,136,136
7,5,11,136,136,136
13,5,10,136,136,136
13,3,10,136,136,136
7,3,11,119,119,119
6,5,10,119,119,119
12,5,9,204,153,51
11,5,9,255,153,0
10,5,9,255,153,0
12,3,11,136,136,136
6,3,12,119,119,119
7,3,12,119,119,119
8,5,9,255,153,0
7,5,9,204,153,51
13,5,8,136,136,136
12,5,8,255,153,0
12,3,12,119,119,119
13,3,12,136,136,136
8,3,13,119,119,119
9,3,13,136,136,136
10,3,13,136,136,136
11,3,13,136,136,136
4,4,0,153,102,51
8,4,0,153,102,51
11,4,0,153,102,51
4,4,1,153,102,51
8,4,1,153,102,51
11,4,1,153,102,51
4,4,2,153,102,51
8,4,2,255,204,153
11,4,2,255,204,153
4,4,3,153,102,51
5,4,3,255,204,153
7,4,3,0,153,51
11,5,8,17,17,17
9,4,3,0,153,51
10,4,3,51,204,51
10,5,8,255,204,153
12,4,3,51,204,51
13,4,3,255,204,153
4,4,4,153,102,51
6,4,4,51,153,102
8,4,4,0,153,51
9,5,8,255,204,153
8,5,8,17,17,17
11,4,4,51,204,51
14,4,4,255,204,153
2,4,5,170,170,170
4,4,5,153,102,51
7,4,5,255,204,153
7,5,8,255,204,51
6,5,8,119,119,119
11,5,7,255,204,153
11,4,5,51,153,102
13,4,5,255,204,153
1,4,6,170,170,170
4,4,6,153,102,51
7,4,6,0,153,51
10,5,7,255,204,153
9,5,7,255,153,102
8,5,7,255,153,102
12,5,6,255,153,0
12,4,6,0,153,51
16,4,6,255,153,0
0,4,7,170,170,170
1,4,7,85,85,85
2,4,7,119,119,119
4,4,7,153,102,51
7,4,7,255,153,0
10,5,6,51,204,51
9,5,6,51,204,0
7,5,6,255,153,0
12,5,5,255,153,0
12,4,7,255,153,51
0,4,8,170,170,170
1,4,8,85,85,85
2,4,8,119,119,119
3,4,8,85,85,85
4,4,8,204,153,102
6,4,8,119,119,119
11,5,5,51,204,51
10,5,5,51,204,51
9,5,5,0,153,51
8,5,5,51,204,51
7,5,5,255,153,0
11,5,4,0,153,51
13,4,8,136,136,136
0,4,9,221,221,221
1,4,9,85,85,85
2,4,9,170,170,170
3,4,9,85,85,85
4,4,9,85,85,85
6,4,9,119,119,119
10,5,4,51,204,51
9,5,4,0,153,51
8,5,4,51,204,51
12,5,3,0,153,51
11,5,3,0,153,51
10,5,3,51,204,51
13,4,9,136,136,136
0,4,10,221,221,221
1,4,10,85,85,85
2,4,10,170,170,170
4,4,10,204,153,102
7,4,10,136,136,136
9,5,3,0,153,51
8,5,3,51,204,51
7,5,3,51,204,51
14,4,14,170,170,170
12,4,10,136,136,136
1,4,11,221,221,221
6,4,11,119,119,119
5,4,14,136,136,136
14,4,13,136,136,136
13,4,13,136,136,136
11,4,13,136,136,136
10,4,13,136,136,136
9,4,13,136,136,136
13,4,11,136,136,136
2,4,12,221,221,221
6,4,12,119,119,119
7,4,12,119,119,119
8,4,13,119,119,119
6,4,13,119,119,119
5,4,13,119,119,119
13,4,12,136,136,136
12,4,12,136,136,136
8,1,9,191,191,191
11,1,9,191,191,191
8,1,10,191,191,191
9,1,10,191,191,191
10,1,10,191,191,191
11,1,10,191,191,191
8,2,7,191,191,191
11,2,7,191,191,191
8,2,8,191,191,191
11,2,8,191,191,191
7,2,9,191,191,191
12,6,11,191,191,191
9,2,9,191,191,191
10,2,9,191,191,191
11,6,11,191,191,191
12,2,9,191,191,191
7,2,10,191,191,191
10,6,11,191,191,191
9,6,11,191,191,191
8,6,11,191,191,191
7,6,11,191,191,191
12,2,10,191,191,191
7,2,11,191,191,191
8,2,11,191,191,191
9,2,11,191,191,191
10,2,11,191,191,191
11,2,11,191,191,191
12,2,11,191,191,191
8,3,6,191,191,191
9,3,6,191,191,191
10,3,6,191,191,191
11,3,6,191,191,191
12,6,10,191,191,191
9,3,7,191,191,191
10,3,7,191,191,191
12,3,7,191,191,191
7,3,8,191,191,191
9,3,8,191,191,191
10,3,8,191,191,191
9,6,10,191,191,191
12,3,8,191,191,191
7,6,10,191,191,191
11,5,12,191,191,191
10,5,12,191,191,191
9,5,12,191,191,191
8,5,12,191,191,191
11,5,10,191,191,191
10,5,10,191,191,191
8,5,10,191,191,191
9,5,9,191,191,191
8,3,12,191,191,191
9,3,12,191,191,191
10,3,12,191,191,191
11,3,12,191,191,191
8,4,3,191,191,191
11,4,3,191,191,191
9,4,4,191,191,191
10,4,4,191,191,191
8,4,5,191,191,191
9,4,5,191,191,191
10,4,5,191,191,191
8,3,7,191,191,191
11,5,6,191,191,191
8,5,6,191,191,191
8,3,9,191,191,191
7,3,10,191,191,191
7,4,9,191,191,191
11,3,9,191,191,191
12,3,10,191,191,191
12,4,9,191,191,191
11,5,11,191,191,191
12,5,10,191,191,191
12,4,11,191,191,191
8,5,11,191,191,191
7,5,10,191,191,191
7,4,11,191,191,191
8,3,11,191,191,191
11,4,9,191,191,191
10,4,9,191,191,191
11,3,11,191,191,191
8,4,9,191,191,191
12,4,8,191,191,191
11,4,8,191,191,191
10,4,8,191,191,191
9,4,8,191,191,191
8,4,8,191,191,191
7,4,8,191,191,191
11,4,7,191,191,191
11,4,6,191,191,191
8,4,6,191,191,191
10,4,7,191,191,191
9,4,7,191,191,191
8,4,7,191,191,191
10,4,6,191,191,191
9,4,6,191,191,191
8,4,10,191,191,191
11,4,10,191,191,191
11,4,12,191,191,191
10,4,12,191,191,191
9,4,12,191,191,191
8,4,12,191,191,191
8,2,9,191,191,191
11,2,9,191,191,191
8,2,10,191,191,191
9,2,10,191,191,191
10,2,10,191,191,191
11,2,10,191,191,191
11,3,7,191,191,191
8,3,8,191,191,191
11,3,8,191,191,191
9,3,9,191,191,191
10,3,9,191,191,191
10,5,11,191,191,191
9,5,11,191,191,191
9,3,11,191,191,191
10,3,11,191,191,191
9,5,10,191,191,191
10,4,10,191,191,191
9,4,9,191,191,191
8,3,10,191,191,191
11,3,10,191,191,191
11,4,11,191,191,191
8,4,11,191,191,191
9,4,10,191,191,191
10,4,11,191,191,191
9,4,11,191,191,191
9,3,10,191,191,191
10,3,10,191,191,191
