8, 0, 0, 191, 191, 191
9, 0, 0, 191, 191, 191
19, 0, 0, 191, 191, 191
20, 0, 0, 191, 191, 191
8, 1, 0, 191, 191, 191
9, 1, 0, 191, 191, 191
19, 1, 0, 191, 191, 191
20, 1, 0, 191, 191, 191
8, 2, 0, 191, 191, 191
20, 2, 0, 191, 191, 191
8, 0, 1, 191, 191, 191
20, 0, 1, 191, 191, 191
8, 1, 1, 191, 191, 191
9, 1, 1, 191, 191, 191
19, 1, 1, 191, 191, 191
20, 1, 1, 191, 191, 191
8, 2, 1, 191, 191, 191
9, 2, 1, 191, 191, 191
19, 2, 1, 191, 191, 191
20, 2, 1, 191, 191, 191
8, 3, 1, 191, 191, 191
20, 3, 1, 191, 191, 191
7, 1, 2, 191, 191, 191
8, 1, 2, 191, 191, 191
20, 1, 2, 191, 191, 191
21, 1, 2, 191, 191, 191
7, 2, 2, 191, 191, 191
21, 2, 30, 191, 191, 191
9, 2, 2, 191, 191, 191
19, 2, 2, 191, 191, 191
7, 2, 30, 191, 191, 191
21, 2, 2, 191, 191, 191
7, 3, 2, 191, 191, 191
8, 3, 2, 191, 191, 191
9, 3, 2, 191, 191, 191
19, 3, 2, 191, 191, 191
20, 3, 2, 191, 191, 191
21, 3, 2, 191, 191, 191
7, 2, 3, 191, 191, 191
8, 2, 3, 191, 191, 191
20, 2, 3, 191, 191, 191
21, 2, 3, 191, 191, 191
7, 3, 3, 191, 191, 191
22, 1, 30, 191, 191, 191
9, 3, 3, 191, 191, 191
19, 3, 3, 191, 191, 191
21, 1, 30, 191, 191, 191
21, 3, 3, 191, 191, 191
7, 4, 3, 191, 191, 191
8, 4, 3, 191, 191, 191
9, 4, 3, 191, 191, 191
19, 4, 3, 191, 191, 191
20, 4, 3, 191, 191, 191
21, 4, 3, 191, 191, 191
8, 5, 3, 191, 191, 191
20, 5, 3, 191, 191, 191
8, 2, 4, 191, 191, 191
20, 2, 4, 191, 191, 191
7, 3, 4, 191, 191, 191
8, 3, 4, 191, 191, 191
20, 3, 4, 191, 191, 191
21, 3, 4, 191, 191, 191
7, 4, 4, 191, 191, 191
7, 1, 30, 191, 191, 191
9, 4, 4, 191, 191, 191
19, 4, 4, 191, 191, 191
6, 1, 30, 191, 191, 191
21, 4, 4, 191, 191, 191
7, 5, 4, 191, 191, 191
22, 0, 30, 191, 191, 191
9, 5, 4, 191, 191, 191
19, 5, 4, 191, 191, 191
21, 0, 30, 191, 191, 191
21, 5, 4, 191, 191, 191
7, 6, 4, 191, 191, 191
8, 6, 4, 191, 191, 191
20, 6, 4, 191, 191, 191
21, 6, 4, 191, 191, 191
8, 3, 5, 191, 191, 191
20, 3, 5, 191, 191, 191
7, 4, 5, 191, 191, 191
8, 4, 5, 191, 191, 191
20, 4, 5, 191, 191, 191
21, 4, 5, 191, 191, 191
7, 5, 5, 191, 191, 191
7, 0, 30, 191, 191, 191
9, 5, 5, 191, 191, 191
19, 5, 5, 191, 191, 191
6, 0, 30, 191, 191, 191
21, 5, 5, 191, 191, 191
6, 6, 5, 191, 191, 191
7, 6, 5, 191, 191, 191
8, 6, 5, 191, 191, 191
9, 6, 5, 191, 191, 191
19, 6, 5, 191, 191, 191
20, 6, 5, 191, 191, 191
21, 6, 5, 191, 191, 191
22, 6, 5, 191, 191, 191
6, 4, 6, 191, 191, 191
8, 4, 6, 191, 191, 191
20, 4, 6, 191, 191, 191
22, 4, 6, 191, 191, 191
6, 5, 6, 191, 191, 191
7, 5, 6, 191, 191, 191
21, 3, 29, 191, 191, 191
9, 5, 6, 191, 191, 191
19, 5, 6, 191, 191, 191
7, 3, 29, 191, 191, 191
21, 5, 6, 191, 191, 191
22, 5, 6, 191, 191, 191
7, 6, 6, 191, 191, 191
22, 2, 29, 191, 191, 191
9, 6, 6, 191, 191, 191
19, 6, 6, 191, 191, 191
20, 2, 29, 191, 191, 191
21, 6, 6, 191, 191, 191
8, 7, 6, 191, 191, 191
20, 7, 6, 191, 191, 191
8, 4, 7, 191, 191, 191
20, 4, 7, 191, 191, 191
7, 5, 7, 191, 191, 191
8, 2, 29, 191, 191, 191
9, 5, 7, 191, 191, 191
19, 5, 7, 191, 191, 191
6, 2, 29, 191, 191, 191
21, 5, 7, 191, 191, 191
7, 6, 7, 191, 191, 191
22, 1, 29, 191, 191, 191
20, 1, 29, 191, 191, 191
10, 6, 7, 191, 191, 191
18, 6, 7, 191, 191, 191
8, 1, 29, 191, 191, 191
6, 1, 29, 191, 191, 191
21, 6, 7, 191, 191, 191
7, 7, 7, 191, 191, 191
8, 7, 7, 191, 191, 191
9, 7, 7, 191, 191, 191
10, 7, 7, 191, 191, 191
18, 7, 7, 191, 191, 191
19, 7, 7, 191, 191, 191
20, 7, 7, 191, 191, 191
21, 7, 7, 191, 191, 191
1, 0, 8, 191, 191, 191
27, 0, 8, 191, 191, 191
13, 3, 8, 191, 191, 191
15, 3, 8, 191, 191, 191
13, 4, 8, 191, 191, 191
15, 4, 8, 191, 191, 191
7, 5, 8, 191, 191, 191
8, 5, 8, 191, 191, 191
9, 5, 8, 191, 191, 191
19, 5, 8, 191, 191, 191
20, 5, 8, 191, 191, 191
21, 5, 8, 191, 191, 191
7, 6, 8, 191, 191, 191
21, 0, 29, 191, 191, 191
9, 6, 8, 191, 191, 191
19, 6, 8, 191, 191, 191
7, 0, 29, 191, 191, 191
21, 6, 8, 191, 191, 191
7, 7, 8, 191, 191, 191
8, 7, 8, 191, 191, 191
15, 8, 28, 191, 191, 191
10, 7, 8, 191, 191, 191
18, 7, 8, 191, 191, 191
14, 8, 28, 191, 191, 191
20, 7, 8, 191, 191, 191
21, 7, 8, 191, 191, 191
9, 8, 8, 191, 191, 191
19, 8, 8, 191, 191, 191
1, 0, 9, 191, 191, 191
27, 0, 9, 191, 191, 191
1, 1, 9, 191, 191, 191
2, 1, 9, 191, 191, 191
26, 1, 9, 191, 191, 191
27, 1, 9, 191, 191, 191
1, 2, 9, 191, 191, 191
2, 2, 9, 191, 191, 191
3, 2, 9, 191, 191, 191
25, 2, 9, 191, 191, 191
26, 2, 9, 191, 191, 191
27, 2, 9, 191, 191, 191
2, 3, 9, 191, 191, 191
3, 3, 9, 191, 191, 191
13, 3, 9, 191, 191, 191
15, 3, 9, 191, 191, 191
25, 3, 9, 191, 191, 191
26, 3, 9, 191, 191, 191
2, 4, 9, 191, 191, 191
12, 4, 9, 191, 191, 191
13, 4, 9, 191, 191, 191
15, 4, 9, 191, 191, 191
16, 4, 9, 191, 191, 191
26, 4, 9, 191, 191, 191
9, 5, 9, 191, 191, 191
12, 5, 9, 191, 191, 191
16, 5, 9, 191, 191, 191
19, 5, 9, 191, 191, 191
7, 6, 9, 191, 191, 191
