3, 6, 0, 159, 80, 18
4, 6, 0, 159, 80, 18
5, 6, 0, 159, 80, 18
9, 6, 0, 163, 81, 19
10, 6, 0, 161, 77, 15
11, 6, 0, 159, 80, 18
1, 7, 0, 159, 80, 18
2, 7, 0, 159, 80, 18
3, 7, 0, 159, 80, 18
4, 7, 0, 159, 80, 18
5, 7, 0, 159, 80, 18
6, 7, 0, 170, 83, 15
7, 7, 0, 156, 77, 17
8, 7, 0, 159, 80, 18
9, 7, 0, 170, 83, 15
10, 7, 0, 163, 81, 19
11, 7, 0, 159, 80, 18
12, 7, 0, 163, 81, 19
13, 7, 0, 159, 80, 18
1, 8, 0, 159, 80, 18
2, 8, 0, 159, 80, 18
3, 8, 0, 159, 80, 18
4, 8, 0, 159, 80, 18
5, 8, 0, 159, 80, 18
6, 8, 0, 163, 81, 19
7, 8, 0, 156, 77, 17
8, 8, 0, 163, 81, 19
9, 8, 0, 170, 83, 15
10, 8, 0, 161, 77, 15
11, 8, 0, 169, 84, 18
12, 8, 0, 170, 83, 15
13, 8, 0, 156, 77, 17
1, 9, 0, 163, 81, 19
2, 9, 0, 159, 80, 18
3, 9, 0, 159, 80, 18
4, 9, 0, 159, 80, 18
5, 9, 0, 159, 80, 18
6, 9, 0, 163, 81, 19
8, 9, 0, 163, 81, 19
9, 9, 0, 163, 81, 19
10, 9, 0, 163, 81, 19
11, 9, 0, 169, 84, 18
12, 9, 0, 159, 80, 18
13, 9, 0, 170, 83, 15
2, 10, 0, 159, 80, 18
3, 10, 0, 159, 80, 18
4, 10, 0, 159, 80, 18
5, 10, 0, 159, 80, 18
6, 10, 0, 163, 81, 19
8, 10, 0, 163, 81, 19
9, 10, 0, 163, 81, 19
10, 10, 0, 163, 81, 19
11, 10, 0, 163, 81, 19
12, 10, 0, 163, 81, 19
3, 11, 0, 147, 74, 18
4, 11, 0, 159, 80, 18
5, 11, 0, 159, 80, 18
9, 11, 0, 163, 81, 19
10, 11, 0, 163, 81, 19
11, 11, 0, 163, 81, 19
4, 12, 0, 163, 81, 19
10, 12, 0, 163, 81, 19
4, 10, 1, 159, 80, 18
10, 10, 1, 159, 80, 18
4, 11, 1, 159, 80, 18
5, 11, 1, 159, 80, 18
9, 11, 1, 163, 81, 19
10, 11, 1, 163, 81, 19
4, 12, 1, 163, 81, 19
10, 12, 1, 163, 81, 19
4, 11, 2, 170, 83, 15
10, 11, 2, 163, 81, 19
4, 11, 3, 159, 80, 18
10, 11, 3, 163, 81, 19
4, 10, 4, 179, 166, 171
5, 10, 4, 179, 166, 171
6, 10, 4, 179, 166, 171
7, 10, 4, 179, 166, 171
8, 10, 4, 179, 166, 171
9, 10, 4, 179, 166, 171
10, 10, 4, 179, 166, 171
3, 11, 4, 179, 166, 171
8, 8, 27, 25, 68, 33
5, 11, 4, 179, 166, 171
6, 11, 4, 179, 166, 171
7, 11, 4, 179, 166, 171
8, 11, 4, 179, 166, 171
9, 11, 4, 179, 166, 171
7, 8, 27, 25, 68, 33
11, 11, 4, 179, 166, 171
3, 12, 4, 179, 166, 171
4, 12, 4, 179, 166, 171
5, 12, 4, 179, 166, 171
6, 12, 4, 179, 166, 171
7, 12, 4, 179, 166, 171
8, 12, 4, 179, 166, 171
9, 12, 4, 179, 166, 171
10, 12, 4, 179, 166, 171
11, 12, 4, 179, 166, 171
3, 13, 4, 179, 166, 171
4, 13, 4, 179, 166, 171
5, 13, 4, 179, 166, 171
6, 13, 4, 179, 166, 171
7, 13, 4, 179, 166, 171
8, 13, 4, 179, 166, 171
9, 13, 4, 179, 166, 171
10, 13, 4, 179, 166, 171
11, 13, 4, 179, 166, 171
3, 14, 4, 179, 166, 171
4, 14, 4, 179, 166, 171
5, 14, 4, 179, 166, 171
6, 14, 4, 179, 166, 171
7, 14, 4, 179, 166, 171
8, 14, 4, 179, 166, 171
9, 14, 4, 179, 166, 171
10, 14, 4, 179, 166, 171
11, 14, 4, 179, 166, 171
3, 15, 4, 179, 166, 171
4, 15, 4, 179, 166, 171
5, 15, 4, 179, 166, 171
6, 15, 4, 179, 166, 171
7, 15, 4, 179, 166, 171
8, 15, 4, 179, 166, 171
9, 15, 4, 179, 166, 171
10, 15, 4, 179, 166, 171
11, 15, 4, 179, 166, 171
4, 16, 4, 179, 166, 171
5, 16, 4, 179, 166, 171
6, 16, 4, 179, 166, 171
7, 16, 4, 179, 166, 171
8, 16, 4, 179, 166, 171
9, 16, 4, 179, 166, 171
10, 16, 4, 179, 166, 171
4, 17, 4, 179, 166, 171
5, 17, 4, 179, 166, 171
6, 17, 4, 179, 166, 171
7, 17, 4, 179, 166, 171
8, 17, 4, 179, 166, 171
9, 17, 4, 179, 166, 171
10, 17, 4, 179, 166, 171
4, 18, 4, 179, 166, 171
5, 18, 4, 179, 166, 171
6, 18, 4, 179, 166, 171
7, 18, 4, 179, 166, 171
8, 18, 4, 179, 166, 171
9, 18, 4, 179, 166, 171
10, 18, 4, 179, 166, 171
5, 19, 4, 179, 166, 171
6, 19, 4, 179, 166, 171
